8.999999999999999516e-14,1.235718718073982626e-02,7.037868884313765519e-03,6.136285655846583642e-03,5.028599190642010774e-03,4.397346707728112987e-03,4.878108500674997045e-03,4.404175593160871739e-03,4.432082535335828133e-03,4.301168856468329596e-03,4.432851118037514464e-03,3.891358743428361550e-03
1.000000000000000030e-13,1.057440090573299324e-02,8.750417097287421092e-03,7.854966487664013022e-03,6.020783301665894559e-03,5.697197559598295852e-03,5.521052039961131877e-03,4.478916182734562178e-03,4.702976534071696794e-03,4.245730211230970726e-03,4.197908015528868317e-03,4.109906417140600683e-03
1.099999999999999983e-13,1.489391076914005525e-02,1.077248954923323669e-02,8.552647451166607573e-03,7.395570666425326997e-03,6.522425532436047606e-03,5.419375116065416539e-03,5.397287812243920305e-03,5.020973595377597673e-03,4.803604209520718864e-03,4.139870152950269992e-03,4.829673989756845531e-03
1.199999999999999935e-13,1.776088927145755281e-02,1.168921518871156133e-02,8.852750277566691361e-03,7.886386998611933166e-03,7.544060494230652933e-03,6.413669355808547003e-03,5.335506475344396933e-03,5.028359595724815438e-03,5.672072111925956575e-03,4.498122961969962252e-03,3.949798527659980837e-03
1.300000000000000014e-13,2.039141698495903696e-02,1.456766598241724352e-02,1.194618929221317669e-02,8.157422232348559774e-03,7.018686699474566484e-03,8.194005328829481738e-03,5.733367834386238551e-03,5.634885643628389368e-03,5.496407457411912195e-03,4.603267564807026098e-03,4.729344125350761797e-03
1.400000000000000093e-13,2.323750319421801283e-02,1.475751783902388287e-02,1.364527724034660452e-02,1.035467352813140320e-02,9.686167950691161946e-03,7.460624111387023638e-03,7.402375688660469896e-03,5.802527094895198502e-03,6.114602904602551951e-03,5.148063618760093108e-03,5.127075691980981231e-03
1.499999999999999919e-13,2.414184994191430345e-02,2.117070179364363702e-02,1.657864731021344018e-02,1.108964013247955814e-02,9.098644120854279191e-03,8.564986483732155154e-03,7.917483492182712454e-03,6.923903420573238043e-03,7.091982219086840830e-03,6.016133369359580145e-03,5.510337442398079676e-03
1.599999999999999998e-13,2.587969090852146672e-02,1.791885171596395432e-02,1.450657257572317976e-02,1.315358828659299664e-02,1.045251160588766930e-02,1.070480564882392988e-02,1.042400422228553607e-02,7.804239061519072963e-03,8.935791922823923400e-03,5.592510447297497841e-03,7.362243470809798351e-03
1.700000000000000077e-13,3.008718206131026293e-02,1.947141756448255573e-02,1.943514411582998591e-02,1.554879951649095100e-02,1.345984643402599497e-02,1.194688671594025704e-02,1.025699869538933273e-02,8.134239923183451265e-03,9.427944997546067185e-03,7.517209069295833351e-03,7.008407005686030991e-03
1.799999999999999903e-13,2.949410616943019814e-02,2.444186863009125896e-02,2.146486219849582169e-02,1.820362771330658741e-02,1.472943233471355438e-02,1.256623135291132926e-02,1.040779470434118406e-02,9.912203697463685403e-03,8.141312048870143550e-03,6.522901404192672607e-03,7.016249048645709432e-03
1.899999999999999982e-13,3.053487892281553373e-02,2.404153818493211248e-02,2.019328671155297752e-02,1.528820756189901847e-02,1.885785992059691579e-02,1.261384096181919316e-02,1.340876142214868401e-02,1.131082813750798610e-02,1.050743412044379509e-02,7.024756306579913422e-03,6.495861228864634185e-03
2.000000000000000061e-13,3.187727815654788771e-02,2.508536999320650288e-02,2.259168264988053315e-02,1.772869267110936328e-02,1.891184137718137162e-02,1.337007635597612515e-02,1.382025005323101949e-02,1.429278476788032812e-02,9.381162394317467748e-03,9.020883468039544995e-03,1.301815229382950051e-02
