8.999999999999999516e-14,1.871504890970117005e-02,1.183112050338211776e-02,1.040815760796278897e-02,8.683092219262134384e-03,7.809650934993371367e-03,8.133538337116776387e-03,7.616150870887457985e-03,7.497842952513684468e-03,7.464492863592171387e-03,7.682029172079643010e-03,6.992966006471777740e-03
1.000000000000000030e-13,1.771963677771719661e-02,1.368684427389351387e-02,1.180384907063750446e-02,9.651407369040992945e-03,9.118111823549808134e-03,8.820113858011669611e-03,7.578832274578609605e-03,8.235885346092965131e-03,7.397066003020328663e-03,7.473226221353965019e-03,7.175963687383440578e-03
1.099999999999999983e-13,2.176325838657680589e-02,1.536808297892828905e-02,1.278722568319809981e-02,1.100477376421936208e-02,1.015723258332755508e-02,8.865447478359539737e-03,8.742445699206319309e-03,8.373796153800695460e-03,8.144996149271893290e-03,7.314231071010639240e-03,8.075690979634756947e-03
1.199999999999999935e-13,2.553130769124295832e-02,1.721317198894523059e-02,1.392140789302093000e-02,1.197052357521841831e-02,1.130441030859054632e-02,1.006429724152620511e-02,8.991406061079895012e-03,8.424018152349492528e-03,9.236725859606590219e-03,7.867422314538446287e-03,7.168908304578241845e-03
1.300000000000000014e-13,2.873601728358055746e-02,1.995896308230404870e-02,1.667835116650805138e-02,1.240186606470654838e-02,1.083479354763448865e-02,1.194997143715982937e-02,9.480922117353032808e-03,9.053834531197782129e-03,8.872841130328830428e-03,8.114386255348453661e-03,8.229358157224340303e-03
1.400000000000000093e-13,3.308954929833085590e-02,2.112681001573750092e-02,1.859371226339040159e-02,1.461251081496578105e-02,1.382972411047713075e-02,1.139604646473050056e-02,1.120850996562663439e-02,9.421381099593825748e-03,9.639178308267191270e-03,8.545386287126657821e-03,8.804216971577115761e-03
1.499999999999999919e-13,3.543363269881719124e-02,2.837152005698433122e-02,2.212915633476453953e-02,1.563655610654085537e-02,1.320243982581509150e-02,1.258621465529928887e-02,1.174747369012536270e-02,1.092633106719612633e-02,1.092159821506433898e-02,9.719059129892048884e-03,8.949067553257172500e-03
1.599999999999999998e-13,3.725728173473896038e-02,2.520479096394840843e-02,2.087790419195213742e-02,1.821274062742020070e-02,1.445815528077744674e-02,1.477791779901069594e-02,1.462539066331112678e-02,1.152198035821236366e-02,1.219496494866465983e-02,9.276797145167622535e-03,1.104322175429549302e-02
1.700000000000000077e-13,4.361485498287308304e-02,2.815785992074278446e-02,2.641028943612179491e-02,2.100588420658057107e-02,1.796642534225628002e-02,1.624184986212610926e-02,1.458001913906028721e-02,1.218502347232506937e-02,1.285882274635915222e-02,1.080098867046503860e-02,1.041432652115058775e-02
1.799999999999999903e-13,4.453877668855090594e-02,3.475271462161022562e-02,2.914472244278006746e-02,2.412018852821339737e-02,1.960736167673760369e-02,1.718812146306546509e-02,1.455926570875389590e-02,1.411259836251478605e-02,1.171239187870143188e-02,1.058838898334385839e-02,1.100076216688784456e-02
1.899999999999999982e-13,4.581176267690548892e-02,3.501105727968677195e-02,2.856971282719389035e-02,2.145475647535749486e-02,2.443397767637213447e-02,1.768990220497347957e-02,1.826687402473003291e-02,1.554234447439531951e-02,1.457053803919231179e-02,1.087233254793562066e-02,1.061837103213142744e-02
2.000000000000000061e-13,4.882788788887221926e-02,3.646610949352824954e-02,3.144843597438631150e-02,2.462795844737303286e-02,2.516229929054448339e-02,1.860279333422253448e-02,1.847541339101269053e-02,1.818008685758907075e-02,1.377776147248785041e-02,1.315029426704478373e-02,1.636965618930924515e-02
